id,strain,mouse.id,dam,sire,sex,dob,date.2wk,date.3wk,date.6wk,date.9wk,sac.date,age.sac,ls,seq,mtw,tissue,recombinat,sac,gfp,rfp,mfp,ffp,tf
d340,2DD,2DFD(F2)-01-55-06,2DFD-04-07-01,2DFD-04-04-05,1,26-Jan-06,09-Feb-06,16-Feb-06,09-Mar-06,30-Mar-06,30-Mar-06,63,6,4,50.9,0,nr,41.4,0.481,0.114,0.304,0.411,1.31
d341,2DD,2DFD(F2)-01-56-01,2DFD-04-15-01,2DFD-04-20-08,0,28-Jan-06,11-Feb-06,18-Feb-06,11-Mar-06,01-Apr-06,03-Apr-06,65,7,2,43.3,0,nr,30.2,0.631,0.129,0.341,0.536,1.637
d342,2DD,2DFD(F2)-01-56-02,2DFD-04-15-01,2DFD-04-20-08,0,28-Jan-06,11-Feb-06,18-Feb-06,11-Mar-06,01-Apr-06,03-Apr-06,65,7,2,43.3,0,nr,27.3,0.304,0.062,0.246,0.315,0.927
d343,2DD,2DFD(F2)-01-56-03,2DFD-04-15-01,2DFD-04-20-08,0,28-Jan-06,11-Feb-06,18-Feb-06,11-Mar-06,01-Apr-06,03-Apr-06,65,7,2,43.3,0,nr,24.7,0.333,0.052,0.242,0.376,1.003
d344,2DD,2DFD(F2)-01-56-04,2DFD-04-15-01,2DFD-04-20-08,1,28-Jan-06,11-Feb-06,18-Feb-06,11-Mar-06,01-Apr-06,03-Apr-06,65,7,2,43.3,0,nr,35.6,0.499,0.122,0.291,0.366,1.278
d345,2DD,2DFD(F2)-01-56-05,2DFD-04-15-01,2DFD-04-20-08,1,28-Jan-06,11-Feb-06,18-Feb-06,11-Mar-06,01-Apr-06,03-Apr-06,65,7,2,43.3,0,nr,35.3,0.37,0.079,0.242,0.309,1
d346,2DD,2DFD(F2)-01-56-06,2DFD-04-15-01,2DFD-04-20-08,1,28-Jan-06,11-Feb-06,18-Feb-06,11-Mar-06,01-Apr-06,03-Apr-06,65,7,2,43.3,0,nr,39.6,0.409,0.093,0.305,0.352,1.159
d347,2DD,2DFD(F2)-01-56-07,2DFD-04-15-01,2DFD-04-20-08,1,28-Jan-06,11-Feb-06,18-Feb-06,11-Mar-06,01-Apr-06,03-Apr-06,65,7,2,43.3,0,nr,35.1,0.497,0.122,0.287,0.369,1.275
d348,2DD,2DFD(F2)-01-57-01,2DFD-04-12-01,2DFD-04-02-05,0,17-Feb-06,03-Mar-06,10-Mar-06,31-Mar-06,21-Apr-06,21-Apr-06,63,8,2,40.3,0,nr,29.2,0.444,0.068,0.254,0.356,1.122
d349,2DD,2DFD(F2)-01-57-02,2DFD-04-12-01,2DFD-04-02-05,0,17-Feb-06,03-Mar-06,10-Mar-06,31-Mar-06,21-Apr-06,21-Apr-06,63,8,2,40.3,0,nr,23.2,0.315,0.043,0.183,0.341,0.882
d350,2DD,2DFD(F2)-01-57-03,2DFD-04-12-01,2DFD-04-02-05,0,17-Feb-06,03-Mar-06,10-Mar-06,31-Mar-06,21-Apr-06,21-Apr-06,63,8,2,40.3,0,R,28.4,0.536,0.099,0.275,0.535,1.445
d351,2DD,2DFD(F2)-01-57-04,2DFD-04-12-01,2DFD-04-02-05,0,17-Feb-06,03-Mar-06,10-Mar-06,31-Mar-06,21-Apr-06,21-Apr-06,63,8,2,40.3,0,R,24,0.254,0.036,0.159,0.286,0.735
d352,2DD,2DFD(F2)-01-57-05,2DFD-04-12-01,2DFD-04-02-05,0,17-Feb-06,03-Mar-06,10-Mar-06,31-Mar-06,21-Apr-06,21-Apr-06,63,8,2,40.3,0,nr,27.6,0.451,0.062,0.238,0.355,1.106
d353,2DD,2DFD(F2)-01-57-06,2DFD-04-12-01,2DFD-04-02-05,1,17-Feb-06,03-Mar-06,10-Mar-06,31-Mar-06,21-Apr-06,21-Apr-06,63,8,2,40.3,0,nr,38.6,0.439,0.072,0.273,0.32,1.104
d354,2DD,2DFD(F2)-01-57-07,2DFD-04-12-01,2DFD-04-02-05,1,17-Feb-06,03-Mar-06,10-Mar-06,31-Mar-06,21-Apr-06,21-Apr-06,63,8,2,40.3,0,nr,41.2,0.344,0.059,0.259,0.33,0.992
d355,2DD,2DFD(F2)-01-57-08,2DFD-04-12-01,2DFD-04-02-05,1,17-Feb-06,03-Mar-06,10-Mar-06,31-Mar-06,21-Apr-06,21-Apr-06,63,8,2,40.3,0,nr,35.7,0.372,0.081,0.299,0.317,1.069
d356,2DD,2DFD(F2)-01-58-01,2DFD-04-04-01,2DFD-04-04-05,1,18-Feb-06,04-Mar-06,11-Mar-06,01-Apr-06,21-Apr-06,21-Apr-06,62,2,4,44.3,0,nr,40.9,0.467,0.097,0.28,0.409,1.253
d357,2DD,2DFD(F2)-01-58-02,2DFD-04-04-01,2DFD-04-04-05,1,18-Feb-06,04-Mar-06,11-Mar-06,01-Apr-06,21-Apr-06,21-Apr-06,62,2,4,44.3,0,R,40.2,0.347,0.065,0.281,0.34,1.033
d358,2DD,2DFD(F2)-01-59-01,2DFD-04-11-01,2DFD-04-10-08,0,19-Feb-06,05-Mar-06,12-Mar-06,02-Apr-06,21-Apr-06,21-Apr-06,61,6,4,44.3,0,nr,25.8,0.444,0.064,0.222,0.398,1.128
d359,2DD,2DFD(F2)-01-59-02,2DFD-04-11-01,2DFD-04-10-08,0,19-Feb-06,05-Mar-06,12-Mar-06,02-Apr-06,21-Apr-06,21-Apr-06,61,6,4,44.3,0,nr,28.3,0.348,0.043,0.253,0.315,0.959
d360,2DD,2DFD(F2)-01-59-03,2DFD-04-11-01,2DFD-04-10-08,0,19-Feb-06,05-Mar-06,12-Mar-06,02-Apr-06,21-Apr-06,21-Apr-06,61,6,4,44.3,0,nr,25.1,0.305,0.043,0.228,0.294,0.87
d361,2DD,2DFD(F2)-01-59-04,2DFD-04-11-01,2DFD-04-10-08,1,19-Feb-06,05-Mar-06,12-Mar-06,02-Apr-06,21-Apr-06,21-Apr-06,61,6,4,44.3,0,R,36.6,0.364,0.082,0.233,0.358,1.037
d362,2DD,2DFD(F2)-01-59-05,2DFD-04-11-01,2DFD-04-10-08,1,19-Feb-06,05-Mar-06,12-Mar-06,02-Apr-06,21-Apr-06,21-Apr-06,61,6,4,44.3,0,nr,33.6,0.373,0.075,0.218,0.36,1.026
d363,2DD,2DFD(F2)-01-60-01,2DFD-04-13-05,2DFD-04-02-05,0,05-Mar-06,19-Mar-06,26-Mar-06,16-Apr-06,07-May-06,09-May-06,65,5,1,27.9,0,nr,30.9,0.563,0.098,0.315,0.465,1.441
d364,2DD,2DFD(F2)-01-60-02,2DFD-04-13-05,2DFD-04-02-05,0,05-Mar-06,19-Mar-06,26-Mar-06,16-Apr-06,07-May-06,09-May-06,65,5,1,27.9,0,nr,29.2,0.569,0.101,0.253,0.545,1.468
d365,2DD,2DFD(F2)-01-60-03,2DFD-04-13-05,2DFD-04-02-05,0,05-Mar-06,19-Mar-06,26-Mar-06,16-Apr-06,07-May-06,09-May-06,65,5,1,27.9,0,nr,29.8,0.428,0.079,0.278,0.391,1.176
d366,2DD,2DFD(F2)-01-60-04,2DFD-04-13-05,2DFD-04-02-05,0,05-Mar-06,19-Mar-06,26-Mar-06,16-Apr-06,07-May-06,09-May-06,65,5,1,27.9,0,nr,28.8,0.602,0.122,0.3,0.471,1.495
d367,2DD,2DFD(F2)-01-60-05,2DFD-04-13-05,2DFD-04-02-05,0,05-Mar-06,19-Mar-06,26-Mar-06,16-Apr-06,07-May-06,09-May-06,65,5,1,27.9,0,nr,28.8,0.6,0.107,0.295,0.563,1.565
d368,2DD,2DFD(F2)-01-61-01,2DFD-04-13-01,2DFD-04-02-05,0,19-Mar-06,02-Apr-06,09-Apr-06,30-Apr-06,23-May-06,23-May-06,65,1,2,46.2,0,nr,25.1,0.405,0.049,0.195,0.361,1.01
d369,2DD,2DFD(F2)-01-62-01,2DFD-04-14-03,2DFD-04-10-08,0,22-Mar-06,05-Apr-06,12-Apr-06,03-May-06,23-May-06,23-May-06,62,5,2,44.5,0,nr,24.6,0.468,0.075,0.25,0.416,1.209
d370,2DD,2DFD(F2)-01-62-03,2DFD-04-14-03,2DFD-04-10-08,0,22-Mar-06,05-Apr-06,12-Apr-06,03-May-06,23-May-06,23-May-06,62,5,2,44.5,0,nr,27.8,0.435,0.076,0.258,0.385,1.154
d371,2DD,2DFD(F2)-01-62-04,2DFD-04-14-03,2DFD-04-10-08,1,22-Mar-06,05-Apr-06,12-Apr-06,03-May-06,23-May-06,23-May-06,62,5,2,44.5,0,nr,38.5,0.499,0.097,0.274,0.437,1.307
d372,2DD,2DFD(F2)-01-62-05,2DFD-04-14-03,2DFD-04-10-08,1,22-Mar-06,05-Apr-06,12-Apr-06,03-May-06,23-May-06,23-May-06,62,5,2,44.5,0,nr,39.4,0.378,0.085,0.236,0.384,1.083
d373,2DD,2DFD(F2)-01-63-01,2DFD-04-15-01,2DFD-04-10-08,0,27-Mar-06,10-Apr-06,17-Apr-06,08-May-06,29-May-06,30-May-06,64,3,3,41,0,nr,27.3,0.566,0.118,0.288,0.519,1.491
d374,2DD,2DFD(F2)-01-63-02,2DFD-04-15-01,2DFD-04-10-08,0,27-Mar-06,10-Apr-06,17-Apr-06,08-May-06,29-May-06,30-May-06,64,3,3,41,0,nr,30.7,0.579,0.104,0.396,0.427,1.506
d375,2DD,2DFD(F2)-01-63-03,2DFD-04-15-01,2DFD-04-10-08,1,27-Mar-06,10-Apr-06,17-Apr-06,08-May-06,29-May-06,30-May-06,64,3,3,41,0,nr,40,0.563,0.148,0.356,0.448,1.515
d376,2DD,2DFD(F2)-01-64-01,2DFD-04-10-02,2DFD-04-10-08,0,28-Mar-06,11-Apr-06,18-Apr-06,09-May-06,30-May-06,30-May-06,63,1,3,42.6,1,nr,23.7,0.301,0.046,0.173,0.257,0.777
d377,2DD,2DFD(F2)-01-65-01,2DFD-04-12-04,2DFD-04-02-05,0,02-Apr-06,16-Apr-06,23-Apr-06,14-May-06,04-Jun-06,06-Jun-06,65,9,3,45.2,0,nr,27.5,0.398,0.067,0.231,0.33,1.026
d378,2DD,2DFD(F2)-01-65-02,2DFD-04-12-04,2DFD-04-02-05,0,02-Apr-06,16-Apr-06,23-Apr-06,14-May-06,04-Jun-06,06-Jun-06,65,9,3,45.2,0,nr,25.4,0.462,0.082,0.231,0.42,1.195
d379,2DD,2DFD(F2)-01-65-03,2DFD-04-12-04,2DFD-04-02-05,0,02-Apr-06,16-Apr-06,23-Apr-06,14-May-06,04-Jun-06,06-Jun-06,65,9,3,45.2,0,R,23.4,0.444,0.068,0.221,0.398,1.131
d380,2DD,2DFD(F2)-01-65-04,2DFD-04-12-04,2DFD-04-02-05,0,02-Apr-06,16-Apr-06,23-Apr-06,14-May-06,04-Jun-06,06-Jun-06,65,9,3,45.2,1,nr,26.4,0.374,0.083,0.271,0.427,1.155
d382,2DD,2DFD(F2)-01-65-06,2DFD-04-12-04,2DFD-04-02-05,1,02-Apr-06,16-Apr-06,23-Apr-06,14-May-06,04-Jun-06,06-Jun-06,65,9,3,45.2,1,nr,39.2,0.444,0.09,0.299,0.364,1.197
d383,2DD,2DFD(F2)-01-65-07,2DFD-04-12-04,2DFD-04-02-05,1,02-Apr-06,16-Apr-06,23-Apr-06,14-May-06,04-Jun-06,06-Jun-06,65,9,3,45.2,1,nr,39.9,0.378,0.077,0.268,0.388,1.111
d384,2DD,2DFD(F2)-01-65-08,2DFD-04-12-04,2DFD-04-02-05,1,02-Apr-06,16-Apr-06,23-Apr-06,14-May-06,04-Jun-06,06-Jun-06,65,9,3,45.2,0,nr,40.4,0.501,0.097,0.235,0.375,1.208
d385,2DD,2DFD(F2)-01-65-09,2DFD-04-12-04,2DFD-04-02-05,1,02-Apr-06,16-Apr-06,23-Apr-06,14-May-06,04-Jun-06,06-Jun-06,65,9,3,45.2,0,nr,40.7,0.478,0.099,0.32,0.386,1.283
1,2D,2DF-02-34-01,2DF-01-07-05,2DF-01-07-08,0,18-Apr-04,.,.,.,.,.,.,6,1,28.1,.,R,29.4,0.513,0.104,0.217,0.344,1.178
2,2D,2DF-02-34-02,2DF-01-07-05,2DF-01-07-08,0,18-Apr-04,.,.,.,.,.,.,6,1,28.1,.,nr,27.2,0.315,0.068,0.251,0.241,0.875
3,2D,2DF-02-34-03,2DF-01-07-05,2DF-01-07-08,0,18-Apr-04,.,.,.,.,.,.,6,1,28.1,.,nr,27.5,0.368,0.073,0.279,0.324,1.044
4,2D,2DF-02-34-04,2DF-01-07-05,2DF-01-07-08,0,18-Apr-04,.,.,.,.,.,.,6,1,28.1,.,R,28.1,0.417,0.101,0.275,0.307,1.1
5,2D,2DF-02-34-05,2DF-01-07-05,2DF-01-07-08,0,18-Apr-04,.,.,.,.,.,.,6,1,28.1,.,R,27.5,0.292,0.051,0.232,0.283,0.858
6,2D,2DF-02-34-07,2DF-01-07-05,2DF-01-07-08,1,18-Apr-04,.,.,.,.,.,.,6,1,28.1,.,nr,37.3,0.447,0.113,0.352,0.305,1.217
7,2D,2DF-02-35-01,2DF-01-07-04,2DF-01-07-07,0,18-Apr-04,.,.,.,.,.,.,10,1,25.4,.,R,24,0.368,0.071,0.241,0.301,0.981
8,2D,2DF-02-35-02,2DF-01-07-04,2DF-01-07-07,0,18-Apr-04,.,.,.,.,.,.,10,1,25.4,.,R,26.4,0.236,0.043,0.229,0.223,0.731
9,2D,2DF-02-35-03,2DF-01-07-04,2DF-01-07-07,0,18-Apr-04,.,.,.,.,.,.,10,1,25.4,.,R,25.3,0.248,0.035,0.216,0.241,0.74
10,2D,2DF-02-35-04,2DF-01-07-04,2DF-01-07-07,0,18-Apr-04,.,.,.,.,.,.,10,1,25.4,.,R,25.1,0.271,0.048,0.224,0.239,0.782
11,2D,2DF-02-35-05,2DF-01-07-04,2DF-01-07-07,0,18-Apr-04,.,.,.,.,.,.,10,1,25.4,.,nr,26.7,0.291,0.06,0.256,0.259,0.866
12,2D,2DF-02-35-06,2DF-01-07-04,2DF-01-07-07,0,18-Apr-04,.,.,.,.,.,.,10,1,25.4,.,R,27.6,0.288,0.051,0.205,0.26,0.804
13,2D,2DF-02-35-07,2DF-01-07-04,2DF-01-07-07,1,18-Apr-04,.,.,.,.,.,.,10,1,25.4,.,R,30.9,0.419,0.103,0.252,0.301,1.075
14,2D,2DF-02-35-08,2DF-01-07-04,2DF-01-07-07,1,18-Apr-04,.,.,.,.,.,.,10,1,25.4,.,nr,37.8,0.35,0.09,0.3,0.18,0.92
15,2D,2DF-02-35-09,2DF-01-07-04,2DF-01-07-07,1,18-Apr-04,.,.,.,.,.,.,10,1,25.4,.,R,39.7,0.456,0.09,0.254,0.323,1.123
16,2D,2DF-02-35-10,2DF-01-07-04,2DF-01-07-07,1,18-Apr-04,.,.,.,.,.,.,10,1,25.4,.,R,37.2,0.376,0.1,0.263,0.325,1.064
17,2D,2DF-02-36-01,2DF-01-09-04,2DF-01-09-06,0,18-Apr-04,.,.,.,.,.,.,6,1,29.2,.,R,25.3,0.285,0.054,0.217,0.255,0.811
18,2D,2DF-02-36-02,2DF-01-09-04,2DF-01-09-06,1,18-Apr-04,.,.,.,.,.,.,6,1,29.2,.,R,35.3,0.428,0.09,0.23,0.297,1.045
19,2D,2DF-02-36-03,2DF-01-09-04,2DF-01-09-06,1,18-Apr-04,.,.,.,.,.,.,6,1,29.2,.,R,36.7,0.427,0.087,0.242,0.281,1.037
20,2D,2DF-02-36-04,2DF-01-09-04,2DF-01-09-06,1,18-Apr-04,.,.,.,.,.,.,6,1,29.2,.,R,39.2,0.309,0.059,0.248,0.241,0.857
21,2D,2DF-02-36-05,2DF-01-09-04,2DF-01-09-06,1,18-Apr-04,.,.,.,.,.,.,6,1,29.2,.,nr,39.6,0.344,0.067,0.258,0.3,0.969
22,2D,2DF-02-36-06,2DF-01-09-04,2DF-01-09-06,1,18-Apr-04,.,.,.,.,.,.,6,1,29.2,.,nr,33.5,0.376,0.09,0.226,0.311,1.003
23,2D,2DF-02-37-01,2DF-01-09-01,2DF-01-09-05,0,18-Apr-04,.,.,.,.,.,.,7,1,26.9,.,R,23.4,0.175,0.043,0.216,0.2,0.634
24,2D,2DF-02-37-02,2DF-01-09-01,2DF-01-09-05,0,18-Apr-04,.,.,.,.,.,.,7,1,26.9,.,R,28.2,0.339,0.06,0.259,0.262,0.92
25,2D,2DF-02-37-03,2DF-01-09-01,2DF-01-09-05,0,18-Apr-04,.,.,.,.,.,.,7,1,26.9,.,nr,24.4,0.255,0.069,0.178,0.239,0.741
26,2D,2DF-02-37-04,2DF-01-09-01,2DF-01-09-05,1,18-Apr-04,.,.,.,.,.,.,7,1,26.9,.,nr,33.8,0.462,0.113,0.284,0.346,1.205
27,2D,2DF-02-37-05,2DF-01-09-01,2DF-01-09-05,1,18-Apr-04,.,.,.,.,.,.,7,1,26.9,.,nr,39.2,0.38,0.078,0.254,0.301,1.013
28,2D,2DF-02-37-06,2DF-01-09-01,2DF-01-09-05,1,18-Apr-04,.,.,.,.,.,.,7,1,26.9,.,R,42.8,0.37,0.084,0.285,0.307,1.046
29,2D,2DF-02-37-07,2DF-01-09-01,2DF-01-09-05,1,18-Apr-04,.,.,.,.,.,.,7,1,26.9,.,nr,41.1,0.415,0.096,0.31,0.282,1.103
30,2D,2DF-02-38-01,2DF-01-10-03,2DF-01-10-06,0,18-Apr-04,.,.,.,.,.,.,9,1,29.4,.,R,24.5,0.221,0.06,0.2,0.28,0.761
31,2D,2DF-02-38-02,2DF-01-10-03,2DF-01-10-06,0,18-Apr-04,.,.,.,.,.,.,9,1,29.4,.,nr,26,0.308,0.03,0.235,0.309,0.882
32,2D,2DF-02-38-03,2DF-01-10-03,2DF-01-10-06,0,18-Apr-04,.,.,.,.,.,.,9,1,29.4,.,R,24.3,0.272,0.037,0.321,0.216,0.846
33,2D,2DF-02-38-04,2DF-01-10-03,2DF-01-10-06,0,18-Apr-04,.,.,.,.,.,.,9,1,29.4,.,nr,25.7,0.469,0.091,0.28,0.354,1.194
34,2D,2DF-02-38-05,2DF-01-10-03,2DF-01-10-06,0,18-Apr-04,.,.,.,.,.,.,9,1,29.4,.,R,28.3,0.308,0.072,0.225,0.233,0.838
35,2D,2DF-02-38-06,2DF-01-10-03,2DF-01-10-06,0,18-Apr-04,.,.,.,.,.,.,9,1,29.4,.,nr,25.9,0.35,0.066,0.219,0.297,0.932
36,2D,2DF-02-38-07,2DF-01-10-03,2DF-01-10-06,1,18-Apr-04,.,.,.,.,.,.,9,1,29.4,.,R,38,0.466,0.055,0.29,0.28,1.091
37,2D,2DF-02-38-08,2DF-01-10-03,2DF-01-10-06,1,18-Apr-04,.,.,.,.,.,.,9,1,29.4,.,R,35.6,0.415,0.076,0.266,0.22,0.977
38,2D,2DF-02-38-09,2DF-01-10-03,2DF-01-10-06,1,18-Apr-04,.,.,.,.,.,.,9,1,29.4,.,nr,38.8,0.356,0.084,0.284,0.297,1.021
39,2D,2DF-02-39-01,2DF-01-11-01,2DF-01-11-06,0,18-Apr-04,.,.,.,.,.,.,7,1,28.2,.,nr,21.5,0.188,0.044,0.211,0.208,0.651
40,2D,2DF-02-39-02,2DF-01-11-01,2DF-01-11-06,0,18-Apr-04,.,.,.,.,.,.,7,1,28.2,.,nr,27.9,0.278,0.064,0.213,0.215,0.77
41,2D,2DF-02-39-03,2DF-01-11-01,2DF-01-11-06,0,18-Apr-04,.,.,.,.,.,.,7,1,28.2,.,R,25,0.266,0.041,0.232,0.214,0.753
42,2D,2DF-02-39-04,2DF-01-11-01,2DF-01-11-06,1,18-Apr-04,.,.,.,.,.,.,7,1,28.2,.,R,34.1,0.415,0.068,0.235,0.253,0.971
43,2D,2DF-02-39-05,2DF-01-11-01,2DF-01-11-06,1,18-Apr-04,.,.,.,.,.,.,7,1,28.2,.,nr,35.4,0.432,0.082,0.263,0.244,1.021
44,2D,2DF-02-39-06,2DF-01-11-01,2DF-01-11-06,1,18-Apr-04,.,.,.,.,.,.,7,1,28.2,.,nr,36.5,0.536,0.107,0.318,0.293,1.254
45,2D,2DF-02-39-07,2DF-01-11-01,2DF-01-11-06,1,18-Apr-04,.,.,.,.,.,.,7,1,28.2,.,nr,39.5,0.44,0.099,0.253,0.302,1.094
46,2D,2DF-02-40-01,2DF-01-11-04,2DF-01-11-07,0,18-Apr-04,.,.,.,.,.,.,7,1,27.9,.,R,29.6,0.281,0.046,0.253,0.281,0.861
47,2D,2DF-02-40-02,2DF-01-11-04,2DF-01-11-07,0,18-Apr-04,.,.,.,.,.,.,7,1,27.9,.,nr,28.2,0.27,0.066,0.191,0.242,0.769
48,2D,2DF-02-40-03,2DF-01-11-04,2DF-01-11-07,0,18-Apr-04,.,.,.,.,.,.,7,1,27.9,.,nr,28.5,0.388,0.06,0.24,0.321,1.009
49,2D,2DF-02-40-04,2DF-01-11-04,2DF-01-11-07,0,18-Apr-04,.,.,.,.,.,.,7,1,27.9,.,R,28,0.323,0.05,0.212,0.289,0.874
50,2D,2DF-02-40-05,2DF-01-11-04,2DF-01-11-07,1,18-Apr-04,.,.,.,.,.,.,7,1,27.9,.,nr,36.9,0.399,0.057,0.209,0.285,0.95
51,2D,2DF-02-40-06,2DF-01-11-04,2DF-01-11-07,1,18-Apr-04,.,.,.,.,.,.,7,1,27.9,.,R,33.7,0.495,0.108,0.24,0.357,1.2
52,2D,2DF-02-40-07,2DF-01-11-04,2DF-01-11-07,1,18-Apr-04,.,.,.,.,.,.,7,1,27.9,.,nr,38.4,0.424,0.075,0.208,0.283,0.99
53,2D,2DF-02-41-01,2DF-01-10-02,2DF-01-10-05,0,18-Apr-04,.,.,.,.,.,.,9,1,26,.,nr,25.7,0.235,0.046,0.19,0.233,0.704
54,2D,2DF-02-41-02,2DF-01-10-02,2DF-01-10-05,0,18-Apr-04,.,.,.,.,.,.,9,1,26,.,R,26.7,0.241,0.056,0.204,0.225,0.726
55,2D,2DF-02-41-03,2DF-01-10-02,2DF-01-10-05,0,18-Apr-04,.,.,.,.,.,.,9,1,26,.,R,20.2,0.231,0.044,0.142,0.261,0.678
56,2D,2DF-02-41-04,2DF-01-10-02,2DF-01-10-05,0,18-Apr-04,.,.,.,.,.,.,9,1,26,.,R,26.6,0.285,0.061,0.208,0.266,0.82
57,2D,2DF-02-41-05,2DF-01-10-02,2DF-01-10-05,1,18-Apr-04,.,.,.,.,.,.,9,1,26,.,nr,34.2,0.33,0.055,0.204,0.24,0.829
58,2D,2DF-02-41-06,2DF-01-10-02,2DF-01-10-05,1,18-Apr-04,.,.,.,.,.,.,9,1,26,.,R,37.8,0.376,0.082,0.281,0.279,1.018
59,2D,2DF-02-41-07,2DF-01-10-02,2DF-01-10-05,1,18-Apr-04,.,.,.,.,.,.,9,1,26,.,nr,38.9,0.471,0.119,0.26,0.335,1.185
60,2D,2DF-02-41-08,2DF-01-10-02,2DF-01-10-05,1,18-Apr-04,.,.,.,.,.,.,9,1,26,.,nr,34.5,0.531,0.155,0.289,0.389,1.364
61,2D,2DF-02-41-09,2DF-01-10-02,2DF-01-10-05,1,18-Apr-04,.,.,.,.,.,.,9,1,26,.,nr,36.4,0.43,0.082,0.304,0.321,1.137
62,2D,2DF-02-42-01,2DF-01-09-03,2DF-01-09-06,0,18-Apr-04,.,.,.,.,.,.,8,1,24.5,.,nr,26.5,0.292,0.065,0.188,0.212,0.757
63,2D,2DF-02-42-02,2DF-01-09-03,2DF-01-09-06,0,18-Apr-04,.,.,.,.,.,.,8,1,24.5,.,nr,24.9,0.192,0.044,0.154,0.22,0.61
64,2D,2DF-02-42-03,2DF-01-09-03,2DF-01-09-06,0,18-Apr-04,.,.,.,.,.,.,8,1,24.5,.,R,27,0.335,0.067,0.207,0.267,0.876
65,2D,2DF-02-42-04,2DF-01-09-03,2DF-01-09-06,0,18-Apr-04,.,.,.,.,.,.,8,1,24.5,.,nr,28.2,0.284,0.059,0.224,0.239,0.806
66,2D,2DF-02-42-06,2DF-01-09-03,2DF-01-09-06,0,18-Apr-04,.,.,.,.,.,.,8,1,24.5,.,R,22.4,0.277,0.042,0.202,0.237,0.758
67,2D,2DF-02-42-07,2DF-01-09-03,2DF-01-09-06,1,18-Apr-04,.,.,.,.,.,.,8,1,24.5,.,R,37.9,0.404,0.08,0.254,0.293,1.031
68,2D,2DF-02-42-08,2DF-01-09-03,2DF-01-09-06,1,18-Apr-04,.,.,.,.,.,.,8,1,24.5,.,R,36.9,0.332,0.094,0.216,0.276,0.918
69,2D,2DF-02-42-09,2DF-01-09-03,2DF-01-09-06,1,18-Apr-04,.,.,.,.,.,.,8,1,24.5,.,R,37.2,0.287,0.065,0.184,0.229,0.765
70,2D,2DF-02-43-01,2DF-01-11-02,2DF-01-11-06,0,18-Apr-04,.,.,.,.,.,.,9,1,23.7,.,nr,26.7,0.216,0.038,0.157,0.198,0.609
71,2D,2DF-02-43-02,2DF-01-11-02,2DF-01-11-06,0,18-Apr-04,.,.,.,.,.,.,9,1,23.7,.,nr,23.6,0.218,0.045,0.217,0.238,0.718
72,2D,2DF-02-43-03,2DF-01-11-02,2DF-01-11-06,0,18-Apr-04,.,.,.,.,.,.,9,1,23.7,.,nr,23.3,0.288,0.053,0.202,0.266,0.809
73,2D,2DF-02-43-04,2DF-01-11-02,2DF-01-11-06,0,18-Apr-04,.,.,.,.,.,.,9,1,23.7,.,nr,26.3,0.276,0.053,0.203,0.255,0.787
74,2D,2DF-02-43-05,2DF-01-11-02,2DF-01-11-06,1,18-Apr-04,.,.,.,.,.,.,9,1,23.7,.,nr,31.6,0.357,0.069,0.164,0.228,0.818
76,2D,2DF-02-43-07,2DF-01-11-02,2DF-01-11-06,1,18-Apr-04,.,.,.,.,.,.,9,1,23.7,.,nr,28.4,0.296,0.056,0.15,0.205,0.707
77,2D,2DF-02-43-08,2DF-01-11-02,2DF-01-11-06,1,18-Apr-04,.,.,.,.,.,.,9,1,23.7,.,R,36.5,0.318,0.061,0.21,0.254,0.843
78,2D,2DF-02-43-09,2DF-01-11-02,2DF-01-11-06,1,18-Apr-04,.,.,.,.,.,.,9,1,23.7,.,R,39.6,0.372,0.06,0.21,0.309,0.951
79,2D,2DF-02-44-01,2DF-01-10-01,2DF-01-10-05,0,18-Apr-04,.,.,.,.,.,.,9,1,27.9,.,R,28.2,0.247,0.058,0.154,0.231,0.69
80,2D,2DF-02-44-02,2DF-01-10-01,2DF-01-10-05,0,18-Apr-04,.,.,.,.,.,.,9,1,27.9,.,R,23.4,0.169,0.046,0.17,0.217,0.602
81,2D,2DF-02-44-03,2DF-01-10-01,2DF-01-10-05,0,18-Apr-04,.,.,.,.,.,.,9,1,27.9,.,nr,27.2,0.297,0.064,0.21,0.265,0.836
82,2D,2DF-02-44-04,2DF-01-10-01,2DF-01-10-05,0,18-Apr-04,.,.,.,.,.,.,9,1,27.9,.,R,25.3,0.326,0.063,0.209,0.277,0.875
83,2D,2DF-02-44-05,2DF-01-10-01,2DF-01-10-05,1,18-Apr-04,.,.,.,.,.,.,9,1,27.9,.,nr,39.4,0.406,0.082,0.206,0.259,0.953
84,2D,2DF-02-44-06,2DF-01-10-01,2DF-01-10-05,1,18-Apr-04,.,.,.,.,.,.,9,1,27.9,.,nr,37,0.437,0.09,0.213,0.283,1.023
85,2D,2DF-02-44-07,2DF-01-10-01,2DF-01-10-05,1,18-Apr-04,.,.,.,.,.,.,9,1,27.9,.,R,43.4,0.433,0.095,0.267,0.293,1.088
86,2D,2DF-02-44-08,2DF-01-10-01,2DF-01-10-05,1,18-Apr-04,.,.,.,.,.,.,9,1,27.9,.,nr,36.4,0.457,0.096,0.257,0.322,1.132
87,2D,2DF-02-44-09,2DF-01-10-01,2DF-01-10-05,1,18-Apr-04,.,.,.,.,.,.,9,1,27.9,.,R,39.6,0.47,0.115,0.253,0.323,1.161
